HESSI Flare List  (generated 24-Dec-2014 12:31)

Total # flares: 99980  Time range: 12-Feb-2002 21:29:56.000 - 17-Dec-2014 00:53:20.000
 
    Flare     Start time        Peak      End      Dur   Peak     Total      Energy X Pos Y Pos Radial   AR              Flags               
                                                     s    c/s    Counts         keV  asec  asec   asec                                       

 14100101  1-Oct-2014 00:15:04 00:16:46 00:18:28   204     32     13368        6-12  -551  -104    561    0  A0 DF P1 PE Q2                    
 14102108 21-Oct-2014 01:31:32 01:34:42 01:36:44   312      6      3835        6-12  -970   162    983    0  A0 DF P1 PE Q2                    
 14102109 21-Oct-2014 01:38:04 01:40:22 01:44:56   412     11      8070       12-25  -558  -266    618    0  A0 DF P1 PE Q2                    
 14102110 21-Oct-2014 01:53:24 01:56:50 01:59:04   340     15      6529        6-12  -518  -251    576    0  A0 DF P1 PE Q2                    
 14102111 21-Oct-2014 01:59:04 02:03:26 02:10:52   708     42     39596       12-25  -525  -245    579    0  A0 DF DR P1 PE Q3                 
 14102112 21-Oct-2014 02:10:52 02:16:06 02:18:20   448    168     84858       25-50  -530  -252    587    0  a0 A1 DF DR EE P1 PE Q4           
 14102113 21-Oct-2014 03:00:00 03:00:18 03:04:04   244    528    241728       12-25  -963   171    978    0  A0 DF DR P1 PE Q3                 
 14102114 21-Oct-2014 03:11:32 03:13:30 03:16:00   268    432    160512       12-25  -538  -285    609    0  A0 DF P1 PE Q2                    
 14102115 21-Oct-2014 03:16:00 03:17:22 03:18:40   160    192     66000       12-25  -512  -340    615    0  A0 DF P1 PE Q2                    
 14102116 21-Oct-2014 03:23:16 03:25:26 03:27:00   224    128     45576        6-12  -529  -279    598    0  A0 DF P1 PE Q2                    
 14102117 21-Oct-2014 03:28:08 03:29:58 03:32:48   280     80     48600        6-12  -535  -271    600    0  A0 DF P1 PE Q2                    
 14102118 21-Oct-2014 03:33:36 03:34:18 03:35:52   136    112     28176        6-12  -517  -249    574    0  A0 DF P1 PE Q2                    
 14102119 21-Oct-2014 03:40:20 03:40:50 03:41:12    52     36      4752        6-12  -541  -279    609    0  A0 DF P1 PE Q2                    
 14102120 21-Oct-2014 03:47:00 03:47:46 03:52:40   340    208    135768       12-25  -527  -288    601    0  A0 DF DR P1 PE Q3                 
 14102121 21-Oct-2014 04:39:16 04:43:34 04:54:16   900     32     20022       12-25  -495  -241    551    0  A0 DF P1 PE Q2                    
 14102122 21-Oct-2014 04:55:36 04:58:26 05:04:04   508      3      2706         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102123 21-Oct-2014 05:04:04 05:08:30 05:10:16   372      5      2534        6-12  -490  -261    555    0  A0 DF P1 PE Q2                    
 14102124 21-Oct-2014 05:10:16 05:18:22 05:28:16  1080    336    425525       12-25  -493  -248    552    0  A0 a1 DF DR EE P1 PE Q4           
 14102125 21-Oct-2014 06:17:00 06:17:06 06:27:24   624   1264    107147       12-25  -520  -255    580 2192  A0 a1 DF GS P1 PE Q3              
 14102126 21-Oct-2014 06:27:24 06:28:50 06:31:16   232      8      4323        6-12  -469  -300    557    0  A0 DF P1 PE Q2                    
 14102127 21-Oct-2014 06:32:52 06:35:14 06:42:08   556    176     58667       12-25  -471  -245    531    0  a0 A1 DF P1 PE Q2                 
 14102128 21-Oct-2014 06:42:08 06:46:02 06:48:48   400     22     13009        6-12  -444  -318    546    0  A0 a1 DF P1 PE Q2                 
 14102129 21-Oct-2014 06:53:44 07:00:06 07:03:12   568    688    193535        6-12  -965   131    974 2192  A0 a1 DF EE P1 PE Q3              
 14102130 21-Oct-2014 07:55:48 07:59:42 08:05:16   568     56     33536       12-25  -469  -316    566    0  A0 DF P1 PE Q2                    
 14102131 21-Oct-2014 08:05:16 08:10:14 08:14:08   532    128     31901       12-25  -465  -251    529 2192  a0 A1 DF P1 PE Q2                 
 14102132 21-Oct-2014 08:14:08 08:25:18 08:37:44  1416     33     60568       12-25  -461  -311    556    0  A0 a1 DF P1 PE Q2                 
 14102133 21-Oct-2014 09:11:52 09:12:26 09:13:20    88     80     13056        6-12  -482  -293    565    0  A0 DF GE P1 PE Q3                 
 14102134 21-Oct-2014 09:34:04 09:36:26 09:42:48   524     92     88308        6-12  -466  -317    564    0  A0 DF GS P1 PE Q3                 
 14102135 21-Oct-2014 09:42:48 09:48:06 09:57:12   864    136    184800        6-12  -477  -303    566    0  A0 DF P1 PE Q2                    
 14102136 21-Oct-2014 09:57:12 10:04:34 10:12:52   940    448    551472       12-25  -458  -314    556    0  A0 DF P1 PE Q2                    
 14102137 21-Oct-2014 10:47:08 10:47:18 10:47:32    24      4       256        6-12  -470  -276    545    0  A0 DF P1 PE Q2                    
 14102138 21-Oct-2014 10:48:08 10:49:18 10:51:28   200     76     19788       25-50  -548  -316    633    0  a0 A1 DF GE P1 PE Q3              
 14102139 21-Oct-2014 11:15:04 11:19:38 11:24:08   544    352    177972       12-25  -459  -242    519    0  A0 a1 DF P1 PE Q2                 
 14102140 21-Oct-2014 11:24:08 11:28:42 11:37:52   824    528    409632        6-12  -535  -350    639    0  A0 DF P1 PE Q2                    
 14102141 21-Oct-2014 11:37:52 11:41:06 11:43:00   308     56     39696        6-12  -466  -276    542    0  A0 DF P1 PE Q2                    
 14102142 21-Oct-2014 11:43:00 11:47:22 11:48:08   308    336    115056       12-25  -471  -207    515    0  A0 DF EE P1 PE Q3                 
 14102143 21-Oct-2014 12:21:32 12:22:42 12:24:44   192      9      2749        6-12  -459  -290    543    0  A0 DF P1 PE Q2                    
 14102144 21-Oct-2014 12:24:44 12:27:50 12:33:56   552    176     47477       25-50  -536  -366    650    0  a0 A1 DF P1 PE Q3 SE              
 14102145 21-Oct-2014 12:52:16 12:53:14 12:54:24   128      5      1046        6-12  -454  -264    526    0  A0 DF DR P1 PE Q3                 
 14102146 21-Oct-2014 12:56:32 12:57:18 12:58:48   136      4      1098        6-12  -407  -334    527    0  A0 DF DR P1 PE Q3                 
 14102147 21-Oct-2014 12:58:48 13:05:46 13:15:20   992     23     22584       12-25  -399  -337    523    0  A0 DF P1 PE Q2                    
 14102148 21-Oct-2014 13:15:20 13:18:42 13:23:08   468     67     28847       25-50  -435  -304    531    0  A0 a1 DF EE P1 PE Q3              
 14102149 21-Oct-2014 13:57:08 14:07:22 14:15:16  1088     35     53142       12-25  -405  -331    523    0  A0 DF DR P1 PE Q3                 
 14102150 21-Oct-2014 14:15:16 14:28:58 14:46:12  1856     84    221365       12-25  -432  -311    533    0  a0 A1 DF DR P1 PE Q3              
 14102151 21-Oct-2014 14:46:12 14:51:14 14:58:04   712    184    192492       12-25  -377  -339    507    0  A1 EE P1 PE Q2                    
 14102152 21-Oct-2014 15:31:08 15:34:30 15:39:08   480    163    130833        6-12  -389  -339    516    0  A0 DF DR P1 PE Q3                 
 14102156 21-Oct-2014 15:39:08 15:41:06 15:57:36  1108    143    236987        6-12  -392  -334    515    0  A0 DF DR P1 PE Q3                 
 14102155 21-Oct-2014 15:57:36 15:59:58 16:02:20   284     52     30363        6-12  -410  -259    486    0  A0 DF DR P1 PE Q3                 
 14102157 21-Oct-2014 16:02:20 16:04:50 16:12:20   600    613    274485         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102158 21-Oct-2014 16:12:20 16:19:34 16:26:44   864     82    123304        6-12  -384  -338    511    0  A0 DF DR P1 PE Q3                 
 14102159 21-Oct-2014 16:26:44 16:28:26 16:31:16   272     33     18352        6-12  -395  -331    516    0  A0 DF P1 PE Q2                    
 14102160 21-Oct-2014 17:06:00 17:08:26 17:12:40   400    352    263592       12-25  -484  -393    624    0  A0 DF DR P1 PE Q3                 
 14102161 21-Oct-2014 17:12:40 17:15:22 17:21:48   548    224    213216        6-12  -478  -380    611    0  A0 DF DR P1 PE Q3                 
 14102162 21-Oct-2014 17:21:48 17:39:26 17:48:32  1604    976   1113504       12-25  -390  -307    496    0  A0 DF DR P1 PE Q3                 
 14102163 21-Oct-2014 17:48:32 17:50:26 17:55:44   432     96     90936        6-12  -380  -310    491    0  A0 DF DR P1 PE Q3                 
 14102164 21-Oct-2014 17:55:44 17:58:14 18:03:24   460     92     63600        6-12  -385  -319    500    0  A0 DF DR P1 PE Q3                 
 14102165 21-Oct-2014 18:03:24 18:05:18 18:07:00   216     64     25200        6-12  -378  -333    504    0  A0 DF P1 PE Q2                    
 14102166 21-Oct-2014 18:41:16 18:45:26 18:51:12   596     20     15343       12-25  -370  -345    506    0  A0 DF DR P1 PE Q3                 
 14102167 21-Oct-2014 18:53:16 18:56:10 19:00:36   440     84     46953         3-6     0     0      0    0  a0 A1 DF PE PS Q2                 
 14102172 21-Oct-2014 19:00:36 19:06:22 19:21:20  1244    208    182049       12-25  -411  -301    509 2192  a0 A1 DF DR P1 PE Q3              
 14102168 21-Oct-2014 19:21:20 19:29:22 19:36:36   916     21     34401         3-6     0     0      0    0  A0 a1 DF DR PE PS Q3              
 14102170 21-Oct-2014 19:36:36 19:38:02 19:42:04   328     10      6519        6-12  -369  -334    498    0  A0 DF DR P1 PE Q3                 
 14102173 21-Oct-2014 20:15:40 20:17:14 20:29:24   824    152    141205       12-25  -466  -395    611 2192  a0 A1 DF DR ES P1 PE Q4           
 14102174 21-Oct-2014 20:34:48 20:36:10 20:41:12   384      5      3537       12-25  -341  -354    492    0  A0 DF P1 PE Q2                    
 14102175 21-Oct-2014 20:42:44 20:43:18 20:44:16    92      2       307        6-12  -365  -277    459    0  A0 DF P1 PE Q2                    
 14102176 21-Oct-2014 20:47:00 20:47:30 20:52:28   328      1       768        6-12  -345  -337    483    0  A0 DF DR P1 PE Q3                 
 14102177 21-Oct-2014 21:04:56 21:05:30 21:08:36   220      1       419        6-12  -360  -318    480    0  A0 DF DR P1 PE Q3                 
 14102178 21-Oct-2014 21:08:36 21:17:06 21:17:40   544      5      1900        6-12  -400  -301    501    0  A0 DF DR P1 PE Q3                 
 14102179 21-Oct-2014 21:53:56 22:03:30 22:12:56  1140     84     93111       12-25  -328  -357    485 2192  a0 A1 DF DR P1 PE Q3              
 14102180 21-Oct-2014 22:12:56 22:17:38 22:28:00   904     30     29552       12-25  -348  -354    496    0  A0 DF DR P1 PE Q3                 
 14102181 21-Oct-2014 22:28:00 22:29:50 22:43:00   900      7      7792         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102182 21-Oct-2014 22:47:12 22:51:34 22:52:32   320      2      1416        6-12  -364  -309    477    0  A0 DF DR P1 PE Q3                 
 14102183 21-Oct-2014 23:25:40 23:28:46 23:40:12   872    816    861036       12-25  -372  -298    477    0  A0 DF DR P1 PE Q3                 
 14102184 21-Oct-2014 23:40:12 23:45:18 23:51:08   656    216    237345       12-25  -321  -354    478    0  A0 DF P1 PE Q2                    
 14102185 21-Oct-2014 23:51:08 23:56:42 00:00:44   576    850    507005       12-25  -331  -334    470    0  A0 DF P1 PE Q2                    
 14102201 22-Oct-2014 00:00:44 00:03:06 00:13:20   756   1005   1264911       12-25  -313  -357    475    0  A0 DF DR P1 PE Q3                 
 14102202 22-Oct-2014 00:13:20 00:14:46 00:24:36   676    528    561925       12-25  -312  -337    460    0  A0 DF DR P1 PE Q3                 
 14102203 22-Oct-2014 00:24:36 00:26:42 00:27:36   180    240     74976        6-12  -336  -330    471    0  A0 DF DR P1 PE Q3                 
 14102204 22-Oct-2014 01:04:16 01:04:26 01:04:40    24      7       451         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102205 22-Oct-2014 01:06:24 01:08:22 01:11:44   320     16      6811       12-25  -274  -346    441 2192  A0 DF DR P1 PE Q3                 
 14102206 22-Oct-2014 01:11:44 01:50:26 02:02:56  3072   8160  22101160      50-100  -364  -297    470 2192  a0 a1 A3 DF DR EE P1 PE Q4        
 14102207 22-Oct-2014 02:42:44 02:42:50 02:43:04    20     88      5040         3-6     0     0      0    0  A1 PE PS Q1                       
 14102208 22-Oct-2014 02:43:08 02:43:22 02:43:40    32     92      7632         3-6     0     0      0    0  A1 DR PE PS Q2                    
 14102209 22-Oct-2014 02:46:40 02:46:54 02:52:04   324     73     52440        6-12  -329  -334    469 2192  A0 a1 DF P1 PE Q2                 
 14102211 22-Oct-2014 03:19:40 03:20:46 03:22:36   176     16      5457       12-25  -295  -348    457 2192  A0 DF P1 PE Q2                    
 14102212 22-Oct-2014 04:43:12 04:46:10 04:53:20   608      6      5828        6-12  -335  -293    445 2192  A0 DF P1 PE Q2                    
 14102213 22-Oct-2014 04:53:20 04:54:50 04:56:36   196      3      1267        6-12  -297  -324    440 2192  A0 DF P1 PE Q2                    
 14102214 22-Oct-2014 04:56:36 05:09:02 05:12:44   968     56     50716       12-25  -273  -343    438 2192  a0 A1 DF DR P1 PE Q3              
 14102215 22-Oct-2014 05:59:40 06:00:46 06:10:44   664      6      6305        6-12  -285  -334    439 2192  A0 DF GS P1 PE Q3                 
 14102216 22-Oct-2014 06:10:44 06:14:26 06:16:36   352      5      2958        6-12  -272  -324    423 2192  A0 DF P1 PE Q2                    
 14102217 22-Oct-2014 06:16:36 06:18:10 06:25:20   524     13      5691       12-25  -312  -314    443 2192  A0 DF P1 PE Q2                    
 14102218 22-Oct-2014 06:30:04 06:30:26 06:31:20    76      2       324        6-12  -268  -334    428 2192  A0 DF P1 PE Q2                    
 14102219 22-Oct-2014 06:32:52 06:34:06 06:38:32   340      2      1589        6-12  -277  -328    429 2192  A0 DF P1 PE Q2                    
 14102220 22-Oct-2014 06:39:28 06:45:26 06:47:52   504     52     26048        6-12  -322  -295    437 2192  A0 a1 DF EE P1 PE Q3              
 14102221 22-Oct-2014 07:37:28 07:41:42 07:48:44   676     88     58476        6-12  -261  -356    442 2192  a0 A1 DF P1 PE Q2                 
 14102225 22-Oct-2014 07:48:44 07:51:14 07:58:00   556     68     49488       12-25  -267  -334    428 2192  A1 P1 PE Q1                       
 14102222 22-Oct-2014 07:58:00 08:00:02 08:04:52   412     38     22627       12-25  -249  -345    426 2192  a0 A1 DF P1 PE Q2                 
 14102224 22-Oct-2014 08:12:12 08:17:54 08:22:28   616     46     31204       12-25  -297  -305    425 2192  a0 A1 DF P1 PE Q2                 
 14102226 22-Oct-2014 09:16:56 09:16:58 09:21:44   288     32     16049       12-25  -239  -364    435 2192  A0 DF P1 PE Q2                    
 14102227 22-Oct-2014 09:21:44 09:28:06 09:44:44  1380     48     73737       12-25  -236  -373    441 2192  a0 A1 DF P1 PE Q2                 
 14102228 22-Oct-2014 09:44:44 09:46:14 09:48:48   244      9      4596        6-12  -241  -341    418 2192  A0 DF P1 PE Q2                    
 14102229 22-Oct-2014 09:55:16 09:55:50 09:56:48    92     17      2937        6-12  -230  -331    404 2192  A0 DF P1 PE Q2                    
 14102230 22-Oct-2014 10:30:32 10:31:06 10:33:12   160     60     20580        6-12  -230  -350    419 2192  A0 DF P1 PE Q2                    
 14102231 22-Oct-2014 10:33:12 10:36:18 10:36:20   188     64     24840        6-12  -260  -312    407 2192  A0 DF P1 PE Q3 SE                 
 14102232 22-Oct-2014 10:54:12 10:54:34 11:03:00   528    688    432048        6-12  -225  -372    435 2192  A0 DF GS P1 PE Q3                 
 14102233 22-Oct-2014 11:03:00 11:15:38 11:25:28  1348    816   1220112       12-25  -224  -371    434 2192  A0 DF P1 PE Q2                    
 14102234 22-Oct-2014 11:25:28 11:26:54 11:29:04   216    120     44856         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102235 22-Oct-2014 11:29:04 11:30:54 11:32:16   192     84     36612        6-12  -214  -344    405 2192  A0 DF P1 PE Q2                    
 14102236 22-Oct-2014 12:04:56 12:05:34 12:17:00   724     39     24576        6-12  -218  -368    428 2192  A0 a1 DF ES P1 PE Q4 SE           
 14102237 22-Oct-2014 12:26:12 12:26:26 12:29:36   204      5      2413         3-6     0     0      0    0  A0 DF GS PE PS Q3                 
 14102238 22-Oct-2014 12:29:36 12:31:38 12:34:40   304      8      4127        6-12   407    14    407 2193  A0 DF P1 PE Q2                    
 14102239 22-Oct-2014 12:34:40 12:36:14 12:42:08   448      6      3733        6-12   408    17    408 2193  A0 DF DR P1 PE Q3                 
 14102240 22-Oct-2014 12:42:08 12:46:02 12:51:36   568      4      2956        6-12  -224  -325    395 2192  A0 DF P1 PE Q2                    
 14102241 22-Oct-2014 12:51:36 12:53:10 12:58:36   420      1       951        6-12  -252  -278    375 2192  A0 DF P1 PE Q2                    
 14102242 22-Oct-2014 13:40:52 13:46:26 13:47:20   388      3      2103        6-12  -215  -333    396 2192  A0 DF DR P1 PE Q3                 
 14102245 22-Oct-2014 13:47:20 13:50:10 13:52:40   320      4      2514        6-12  -213  -335    398 2192  A0 DF P1 PE Q2                    
 14102243 22-Oct-2014 13:52:40 14:24:30 14:42:44  3004  12601  44334936     100-300  -225  -317    389 2192  a0 a1 A3 DF DR EE P1 PE Q4        
 14102246 22-Oct-2014 15:14:52 15:15:22 15:20:28   336    151     33911         3-6     0     0      0    0  A0 a1 DF DR PE PS Q3              
 14102247 22-Oct-2014 15:51:16 15:54:14 16:12:16  1260    352    339948       25-50  -957  -203    978    0  A1 DR P1 PE Q2                    
 14102248 22-Oct-2014 16:49:48 16:53:30 17:00:48   660    389    308247       25-50  -275  -393    480    0  A0 a1 DF DR P1 PE Q3              
 14102249 22-Oct-2014 17:03:24 17:03:42 17:05:08   104      8      1812         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102250 22-Oct-2014 17:07:28 17:33:14 17:40:48  2000     72    115036       25-50  -284  -398    489    0  a0 A1 DF DR P1 PE Q3              
 14102251 22-Oct-2014 18:24:52 18:25:22 18:32:40   468     32     26522         3-6     0     0      0    0  a0 A1 DF DR PE PS Q3              
 14102252 22-Oct-2014 18:41:56 18:43:06 18:44:04   128      9      2775        6-12  -189  -320    371 2192  A0 DF P1 PE Q2                    
 14102253 22-Oct-2014 18:56:44 18:58:34 19:01:12   268      6      2885         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102254 22-Oct-2014 19:02:32 19:02:50 19:04:20   108      3       824         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102255 22-Oct-2014 19:14:48 19:16:26 19:19:04   256      2      1420         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102256 22-Oct-2014 20:03:12 20:13:02 20:21:32  1100     88     55451       12-25  -247  -406    476    0  a0 A1 DF DR P1 PE Q3              
 14102257 22-Oct-2014 20:25:24 20:26:46 20:29:32   248      7      3595         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102258 22-Oct-2014 20:34:40 20:41:02 20:52:28  1068     56     75497       12-25  -201  -306    367 2192  a0 A1 DF DR P1 PE Q3              
 14102259 22-Oct-2014 20:52:28 20:56:34 21:02:08   580     25     27294         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102260 22-Oct-2014 21:34:52 21:37:58 21:41:32   400     80     50316        6-12  -179  -284    336 2192  A0 DF DR P1 PE Q3                 
 14102261 22-Oct-2014 21:41:32 21:42:46 21:44:00   148     52     16344        6-12  -175  -265    318 2192  A0 DF DR P1 PE Q3                 
 14102262 22-Oct-2014 21:44:00 21:50:10 22:00:20   980    688    820632       12-25  -194  -308    364 2192  A0 DF P1 PE Q2                    
 14102263 22-Oct-2014 22:00:20 22:01:58 22:12:40   740    184    170064        6-12  -165  -294    337 2192  A0 DF DR P1 PE Q3                 
 14102264 22-Oct-2014 22:12:40 22:14:10 22:20:44   484     56     37908        6-12  -123  -327    350 2192  A0 DF DR P1 PE Q3                 
 14102265 22-Oct-2014 22:32:20 22:33:26 22:36:48   268     56     26856        6-12  -120  -341    361 2192  A0 DF DR P1 PE Q3                 
 14102266 22-Oct-2014 23:09:40 23:12:18 23:17:48   488    448    317076       12-25  -215  -407    460    0  A0 DF DR P1 PE Q3                 
 14102267 22-Oct-2014 23:17:48 23:24:14 23:25:56   488    184    124752         3-6     0     0      0    0  A0 DF DR PE PS Q3                 
 14102268 22-Oct-2014 23:25:56 23:28:18 23:32:36   400    272    181464        6-12  -133  -374    397 2192  A0 DF P1 PE Q2                    
 14102269 22-Oct-2014 23:32:36 23:33:26 23:37:28   292    136     78816         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102270 22-Oct-2014 23:37:28 23:38:42 23:44:32   424     92     72720         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102271 22-Oct-2014 23:44:32 23:47:54 23:50:00   328     52     34920        6-12  -149  -301    336 2192  A0 DF DR P1 PE Q3                 
 14102301 23-Oct-2014 00:01:12 00:04:58 00:07:36   384    240     88608        6-12  -162  -266    312 2192  A0 DF DR P1 PE Q3                 
 14102302 23-Oct-2014 00:09:44 00:10:42 00:11:32   108     40     10440        6-12  -166  -296    339 2192  A0 DF P1 PE Q2                    
 14102303 23-Oct-2014 00:51:24 00:57:34 01:14:12  1368    704    931586        6-12  -941   128    950 2195  A0 DF DR P1 PE Q3                 
 14102304 23-Oct-2014 01:14:12 01:15:26 01:19:44   332    135     87965         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102305 23-Oct-2014 01:24:04 01:28:02 01:38:56   892    446    411857       12-25   -74  -352    360 2192  A0 DF DR P1 PE Q3                 
 14102306 23-Oct-2014 01:38:56 01:41:22 01:44:20   324     35     24008        6-12   -94  -345    358 2192  A0 DF DR P1 PE Q3                 
 14102307 23-Oct-2014 02:25:40 02:25:50 02:26:20    40    400     31008        6-12  -117  -268    293 2192  A0 DF P1 PE Q2                    
 14102308 23-Oct-2014 02:28:40 02:29:18 02:29:52    72    108     16392        6-12  -106  -269    290 2192  A0 DF P1 PE Q2                    
 14102309 23-Oct-2014 02:42:44 02:43:30 02:45:12   148     52     13728        6-12  -155  -291    330 2192  A0 DF P1 PE Q2                    
 14102310 23-Oct-2014 02:49:32 02:50:46 02:55:16   344    152     48684       12-25  -145  -291    325 2192  A0 DF P1 PE Q2                    
 14102311 23-Oct-2014 02:56:08 02:59:58 03:03:32   444    160     76116        6-12   -77  -331    340 2192  A0 DF P1 PE Q2                    
 14102312 23-Oct-2014 03:14:36 03:21:46 03:22:20   464    152     51420        6-12  -129  -375    397    0  A0 DF DR P1 PE Q3                 
 14102313 23-Oct-2014 04:05:04 04:05:10 04:05:20    16      5       233        6-12   -76  -342    350 2192  A0 DF P1 PE Q2                    
 14102314 23-Oct-2014 04:10:00 04:12:26 04:15:28   328      5      3344         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102315 23-Oct-2014 04:15:28 04:24:18 04:51:16  2148    152    243766         3-6     0     0      0    0  a0 A1 DF DR PE PS Q3              
 14102316 23-Oct-2014 05:42:44 05:42:58 05:43:20    36     72      6240        6-12   -88  -367    378 2192  A0 DF P1 PE Q2                    
 14102317 23-Oct-2014 05:44:32 05:45:50 05:47:00   148    100     30336        6-12   -75  -389    396    0  A0 DF P1 PE Q2                    
 14102318 23-Oct-2014 05:47:00 05:48:30 05:49:36   156     88     32688        6-12   -76  -388    395    0  A0 DF P1 PE Q2                    
 14102319 23-Oct-2014 05:58:08 05:58:34 05:58:56    48     32      3120        6-12   -80  -275    287 2192  A0 DF P1 PE Q2                    
 14102320 23-Oct-2014 06:00:44 06:08:38 06:19:12  1108    272    290508        6-12  -940  -229    968    0  A0 DF P1 PE Q2                    
 14102321 23-Oct-2014 06:26:20 06:28:30 06:31:44   324     68     31884        6-12   -71  -265    275 2192  A0 DF P1 PE Q2                    
 14102322 23-Oct-2014 07:49:08 07:53:34 07:56:00   412     88     50904        6-12   -79  -294    304 2192  A0 DF P1 PE Q2                    
 14102323 23-Oct-2014 07:56:00 07:57:42 08:03:20   440     68     52704        6-12   -34  -330    331 2192  A0 DF P1 PE Q2                    
 14102324 23-Oct-2014 09:03:32 09:12:38 09:17:36   844    304    329904        6-12  -941  -240    972    0  A0 DF P1 PE Q2                    
 14102325 23-Oct-2014 09:17:36 09:19:38 09:23:48   372    112     88416        6-12  -954  -239    984    0  A0 DF P1 PE Q2                    
 14102326 23-Oct-2014 09:23:48 09:29:06 09:37:56   848    144    222744        6-12   -47  -246    251 2192  A0 DF P1 PE Q2                    
 14102327 23-Oct-2014 09:37:56 09:41:30 09:42:08   252    152     51780         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102328 23-Oct-2014 10:14:32 10:14:58 10:17:04   152     42     11976        6-12  -944  -206    966    0  A0 DF P1 PE Q2                    
 14102329 23-Oct-2014 10:43:52 10:46:50 10:48:36   284     76     33264        6-12   -61  -349    354 2192  A0 DF P1 PE Q2                    
 14102330 23-Oct-2014 10:48:36 10:50:10 10:52:56   260     60     32112        6-12   -25  -331    332 2192  A0 DF P1 PE Q2                    
 14102331 23-Oct-2014 10:52:56 10:54:42 10:57:16   260     68     34368        6-12   -65  -293    300 2192  A0 DF P1 PE Q2                    
 14102332 23-Oct-2014 10:57:16 10:59:46 11:04:16   420    128     76728        6-12   -59  -258    264 2192  A0 DF P1 PE Q2                    
 14102333 23-Oct-2014 11:04:16 11:06:58 11:16:48   752    240    229080        6-12  -913   117    920 2195  A0 DF P1 PE Q2                    
 14102334 23-Oct-2014 11:56:32 11:57:30 11:58:16   104    152     23568       12-25  -163  -311    351    0  A0 DF GE P1 PE Q3                 
 14102335 23-Oct-2014 12:26:32 12:27:10 12:29:16   164     92     30576        6-12   -16  -265    265 2192  A0 DF P1 PE Q2                    
 14102337 23-Oct-2014 12:29:16 12:32:06 12:39:12   596    112    109752        6-12     0  -225    225 2192  A0 DF P1 PE Q2                    
 14102338 23-Oct-2014 13:24:16 13:24:50 13:28:40   264     44     20148        6-12   607     4    607 2193  A0 DF DR P1 PE Q3                 
 14102339 23-Oct-2014 13:28:40 13:33:50 13:45:56  1036    384    253596        6-12   936  -147    948    0  A0 DF P1 PE Q2                    
 14102340 23-Oct-2014 14:00:40 14:07:34 14:08:12   452     32     28500        6-12  -919   115    926 2195  A0 DF DR P1 PE Q3                 
 14102341 23-Oct-2014 14:08:12 14:10:42 14:13:20   308     68     29436        6-12    -7  -244    244 2192  A0 DF P1 PE Q2                    
 14102342 23-Oct-2014 14:13:20 14:16:18 14:21:20   480     84     44316        6-12    -1  -242    242 2192  A0 DF P1 PE Q2                    
 14102343 23-Oct-2014 14:21:20 14:26:42 14:27:16   356    232     83352        6-12  -138  -317    345    0  A0 DF P1 PE Q2                    
 14102344 23-Oct-2014 14:59:20 15:03:54 15:11:16   716      5      4183        6-12   626    -2    626 2193  A0 DF DR P1 PE Q3                 
 14102345 23-Oct-2014 15:11:16 15:29:54 15:50:32  2356    128    318326         3-6     0     0      0    0  a0 A1 DF DR PE PS Q3              
 14102346 23-Oct-2014 15:50:32 15:54:22 16:02:20   708     28     31783        6-12    27  -239    240 2192  a0 A1 DF P1 PE Q2                 
 14102347 23-Oct-2014 16:34:36 16:38:54 16:43:44   548     88     84648        6-12    36  -244    247 2192  A0 DF DR P1 PE Q3                 
 14102348 23-Oct-2014 16:43:44 16:47:06 16:58:44   900    288    281352         3-6     0     0      0    0  A0 DF PE PS Q2                    
 14102349 23-Oct-2014 16:58:44 17:08:22 17:19:12  1228    104    230304        6-12    36  -242    244 2192  A0 DF DR P1 PE Q3                 
 14102350 23-Oct-2014 18:08:44 18:09:38 18:17:04   500    368    261684        6-12     6  -316    316 2192  A0 DF DR P1 PE Q3                 
 14102353 23-Oct-2014 18:17:04 18:19:42 18:23:32   388    656    269856       12-25    66  -353    359 2192  A0 DF P1 PE Q2                    
 14102351 23-Oct-2014 18:23:32 18:24:22 18:36:12   760    120    122784        6-12  -892   116    900 2195  A0 DF P1 PE Q2                    
 14102354 23-Oct-2014 18:55:00 18:56:38 19:00:04   304     56     23916        6-12    52  -323    327 2192  A0 DF DR P1 PE Q3                 
 14102355 23-Oct-2014 19:43:52 19:53:22 19:57:04   792    474    322580       12-25     6  -398    399    0  A0 DF DR P1 PE Q3                 
